annotation_set,unit_key,work_code,work_name,representation,classification,drift_value,drift_quantile_bin,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,category_labels
INLIER_BACKGROUND,2KI:10:3,2KI,2Kings,R1,INLIER,0.0571748110478216,Q3,"Looke euen out the best and meetest of your masters sonnes, and set him on his fathers throne, and fight for your masters house.","Look even out the best and meetest of your master’s sons, and set him on his father’s throne, and fight for your master’s house.","looke euen out the best and meetest of your masters sonnes, and set him on his fathers throne, and fight for your masters house.","look even out the best and meetest of your master’s sons, and set him on his father’s throne, and fight for your master’s house.",0.05717481104782163,0.05717481104782163,,R0,R1,0.0,
INLIER_BACKGROUND,2KI:11:15,2KI,2Kings,R1,INLIER,0.0766787309630798,Q3,"But Iehoiada the Priest commanded the captaines of the hundreds, the officers of the hoste, and sayde vnto them, Haue her foorth without the ranges; and him that followeth her, kill with the sword: for the Priest had sayd, Let her not be slaine in the house of the Lord.","But Jehoiada the priest commanded the captains of the hundreds, the officers of the host, and said unto them, Have her forth without the ranges: and him that followeth her kill with the sword. For the priest had said, Let her not be slain in the house of the LORD.","but iehoiada the priest commanded the captaines of the hundreds, the officers of the hoste, and sayde vnto them, haue her foorth without the ranges; and him that followeth her, kill with the sword: for the priest had sayd, let her not be slaine in the house of the lord.","but jehoiada the priest commanded the captains of the hundreds, the officers of the host, and said unto them, have her forth without the ranges: and him that followeth her kill with the sword. for the priest had said, let her not be slain in the house of the lord.",0.07667873096307987,0.07667873096307987,,R0,R1,0.0,
INLIER_BACKGROUND,2KI:13:10,2KI,2Kings,R1,INLIER,0.1252436803559574,Q4,"¶ In the thirty and seuenth yeere of Ioash king of Iudah, beganne Iehoash the sonne of Iehoahaz to reigne ouer Israel in Samaria, and reigned sixteene yeeres.","In the thirty and seventh year of Joash king of Judah began Jehoash the son of Jehoahaz to reign over Israel in Samaria, and reigned sixteen years.","¶ in the thirty and seuenth yeere of ioash king of iudah, beganne iehoash the sonne of iehoahaz to reigne ouer israel in samaria, and reigned sixteene yeeres.","in the thirty and seventh year of joash king of judah began jehoash the son of jehoahaz to reign over israel in samaria, and reigned sixteen years.",0.12524368035595745,0.12524368035595745,,R0,R1,0.0,
INLIER_BACKGROUND,2KI:22:4,2KI,2Kings,R1,INLIER,0.1318311392738582,Q4,"Goe vp to Hilkiah the high priest, that he may summe the siluer which is brought into the house of the Lord, which the keepers of the doore haue gathered of the people.","Go up to Hilkiah the high priest, that he may sum the silver which is brought into the house of the LORD, which the keepers of the door have gathered of the people:","goe vp to hilkiah the high priest, that he may summe the siluer which is brought into the house of the lord, which the keepers of the doore haue gathered of the people.","go up to hilkiah the high priest, that he may sum the silver which is brought into the house of the lord, which the keepers of the door have gathered of the people:",0.13183113927385826,0.13183113927385826,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:1:18,2PE,2Peter,R1,INLIER,0.0277067438885414,Q1,"And this voice which came from heauen wee heard, when we were with him in the holy mount.","And this voice which came from heaven we heard, when we were with him in the holy mount.","and this voice which came from heauen wee heard, when we were with him in the holy mount.","and this voice which came from heaven we heard, when we were with him in the holy mount.",0.02770674388854144,0.02770674388854144,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:2:20,2PE,2Peter,R1,INLIER,0.0278603944373503,Q1,"For if after they haue escaped the pollutions of the world through the knowledge of the Lord and Sauiour Iesus Christ, they are againe intangled therein, and ouercome, the latter end is worse with them then the beginning.","For if after they have escaped the pollutions of the world through the knowledge of the Lord and Saviour Jesus Christ, they are again entangled therein, and overcome, the latter end is worse with them than the beginning.","for if after they haue escaped the pollutions of the world through the knowledge of the lord and sauiour iesus christ, they are againe intangled therein, and ouercome, the latter end is worse with them then the beginning.","for if after they have escaped the pollutions of the world through the knowledge of the lord and saviour jesus christ, they are again entangled therein, and overcome, the latter end is worse with them than the beginning.",0.027860394437350333,0.027860394437350333,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:3:1,2PE,2Peter,R1,INLIER,0.0509269419376334,Q2,"This second Epistle (beloued) I now write vnto you, in both which I stir vp your pure mindes by way of remembrance:","This second epistle, beloved, I now write unto you; in both which I stir up your pure minds by way of remembrance:","this second epistle (beloued) i now write vnto you, in both which i stir vp your pure mindes by way of remembrance:","this second epistle, beloved, i now write unto you; in both which i stir up your pure minds by way of remembrance:",0.050926941937633474,0.050926941937633474,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:3:18,2PE,2Peter,R1,INLIER,0.0534034434661296,Q2,"But growe in grace, and in the knowledge of our Lord and Sauiour Iesus Christ: to him be glory both now and for euer. Amen.","But grow in grace, and in the knowledge of our Lord and Saviour Jesus Christ. To him be glory both now and for ever. Amen.","but growe in grace, and in the knowledge of our lord and sauiour iesus christ: to him be glory both now and for euer. amen.","but grow in grace, and in the knowledge of our lord and saviour jesus christ. to him be glory both now and for ever. amen.",0.053403443466129685,0.053403443466129685,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:1:1,2PE,2Peter,R1,INLIER,0.0739126895185589,Q3,"Simon Peter, a seruant & an Apostle of Iesus Christ, to them that haue obtained like precious Faith with vs, through the righteousnes of God, and our Sauiour Iesus Christ.","Simon Peter, a servant and an apostle of Jesus Christ, to them that have obtained like precious faith with us through the righteousness of God and our Saviour Jesus Christ:","simon peter, a seruant & an apostle of iesus christ, to them that haue obtained like precious faith with vs, through the righteousnes of god, and our sauiour iesus christ.","simon peter, a servant and an apostle of jesus christ, to them that have obtained like precious faith with us through the righteousness of god and our saviour jesus christ:",0.0739126895185589,0.0739126895185589,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:1:13,2PE,2Peter,R1,INLIER,0.0600408248094903,Q3,"Yea, I thinke it meete, as long as I am in this tabernacle, to stirre you vp, by putting you in remembrance:","Yea, I think it meet, as long as I am in this tabernacle, to stir you up by putting you in remembrance;","yea, i thinke it meete, as long as i am in this tabernacle, to stirre you vp, by putting you in remembrance:","yea, i think it meet, as long as i am in this tabernacle, to stir you up by putting you in remembrance;",0.060040824809490356,0.060040824809490356,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:2:7,2PE,2Peter,R1,INLIER,0.1442053738312128,Q4,"And deliuered iust Lot, vexed with the filthy conuersation of the wicked:","And delivered just Lot, vexed with the filthy conversation of the wicked:","and deliuered iust lot, vexed with the filthy conuersation of the wicked:","and delivered just lot, vexed with the filthy conversation of the wicked:",0.1442053738312128,0.1442053738312128,,R0,R1,0.0,
INLIER_BACKGROUND,2PE:3:13,2PE,2Peter,R1,INLIER,0.0958730071046299,Q4,"Neuerthelesse wee, according to his promise, looke for new heauens, and a new earth, wherein dwelleth righteousnesse.","Nevertheless we, according to his promise, look for new heavens and a new earth, wherein dwelleth righteousness.","neuerthelesse wee, according to his promise, looke for new heauens, and a new earth, wherein dwelleth righteousnesse.","nevertheless we, according to his promise, look for new heavens and a new earth, wherein dwelleth righteousness.",0.09587300710462998,0.09587300710462998,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:11:26,2SA,2Samuel,R1,INLIER,0.0240547395040173,Q1,"¶ And when the wife of Uriah heard that Uriah her husband was dead, she mourned for her husband.","And when the wife of Uriah heard that Uriah her husband was dead, she mourned for her husband.","¶ and when the wife of uriah heard that uriah her husband was dead, she mourned for her husband.","and when the wife of uriah heard that uriah her husband was dead, she mourned for her husband.",0.024054739504017375,0.024054739504017375,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:23:27,2SA,2Samuel,R1,INLIER,0.0,Q1,"Abiezer the Anethothite, Mebunnai the Hushathite,","Abiezer the Anethothite, Mebunnai the Hushathite,","abiezer the anethothite, mebunnai the hushathite,","abiezer the anethothite, mebunnai the hushathite,",0.0,0.0,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:1:6,2SA,2Samuel,R1,INLIER,0.0518400934752882,Q2,"And the yong man that told him, said, As I happened by chance vpon mount Gilboa, behold, Saul leaned vpon his speare: and loe, the charets and horsemen followed hard after him.","And the young man that told him said, As I happened by chance upon mount Gilboa, behold, Saul leaned upon his spear; and, lo, the chariots and horsemen followed hard after him.","and the yong man that told him, said, as i happened by chance vpon mount gilboa, behold, saul leaned vpon his speare: and loe, the charets and horsemen followed hard after him.","and the young man that told him said, as i happened by chance upon mount gilboa, behold, saul leaned upon his spear; and, lo, the chariots and horsemen followed hard after him.",0.051840093475288285,0.051840093475288285,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:2:8,2SA,2Samuel,R1,INLIER,0.0517976891846783,Q2,"¶ But Abner the sonne of Ner, captaine of Sauls hoste, tooke Ishbosheth the sonne of Saul, and brought him ouer to Mahanaim.","But Abner the son of Ner, captain of Saul’s host, took Ishbosheth the son of Saul, and brought him over to Mahanaim;","¶ but abner the sonne of ner, captaine of sauls hoste, tooke ishbosheth the sonne of saul, and brought him ouer to mahanaim.","but abner the son of ner, captain of saul’s host, took ishbosheth the son of saul, and brought him over to mahanaim;",0.05179768918467831,0.05179768918467831,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:23:16,2SA,2Samuel,R1,INLIER,0.0581939247157471,Q3,"And the three mightie men brake through the host of the Philistines, and drew water out of the Well of Bethlehem, that was by the gate, and tooke it, and brought it to Dauid: neuerthelesse he would not drinke thereof, but powred it out vnto the Lord.","And the three mighty men brake through the host of the Philistines, and drew water out of the well of Bethlehem, that was by the gate, and took it, and brought it to David: nevertheless he would not drink thereof, but poured it out unto the LORD.","and the three mightie men brake through the host of the philistines, and drew water out of the well of bethlehem, that was by the gate, and tooke it, and brought it to dauid: neuerthelesse he would not drinke thereof, but powred it out vnto the lord.","and the three mighty men brake through the host of the philistines, and drew water out of the well of bethlehem, that was by the gate, and took it, and brought it to david: nevertheless he would not drink thereof, but poured it out unto the lord.",0.058193924715747136,0.058193924715747136,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:23:22,2SA,2Samuel,R1,INLIER,0.0717974930851756,Q3,"These things did Benaiah the sonne of Iehoiada, and had the name among three mightie men.","These things did Benaiah the son of Jehoiada, and had the name among three mighty men.","these things did benaiah the sonne of iehoiada, and had the name among three mightie men.","these things did benaiah the son of jehoiada, and had the name among three mighty men.",0.07179749308517569,0.07179749308517569,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:19:41,2SA,2Samuel,R1,INLIER,0.135819761316462,Q4,"¶ And behold, all the men of Israel came to the king, and said vnto the king, Why haue our brethren the men of Iudah stollen thee away, and haue brought the King and his houshold, and all Dauids men with him, ouer Iordane?","And, behold, all the men of Israel came to the king, and said unto the king, Why have our brethren the men of Judah stolen thee away, and have brought the king, and his household, and all David’s men with him, over Jordan?","¶ and behold, all the men of israel came to the king, and said vnto the king, why haue our brethren the men of iudah stollen thee away, and haue brought the king and his houshold, and all dauids men with him, ouer iordane?","and, behold, all the men of israel came to the king, and said unto the king, why have our brethren the men of judah stolen thee away, and have brought the king, and his household, and all david’s men with him, over jordan?",0.135819761316462,0.135819761316462,,R0,R1,0.0,
INLIER_BACKGROUND,2SA:24:24,2SA,2Samuel,R1,INLIER,0.1086995864610184,Q4,"And the King said vnto Araunah, Nay, but I will surely buy it of thee at a price: neither will I offer burnt offerings vnto the Lord my God, of that which doeth cost mee nothing. So Dauid bought the threshing floore, and the oxen, for fiftie shekels of siluer.","And the king said unto Araunah, Nay; but I will surely buy it of thee at a price: neither will I offer burnt offerings unto the LORD my God of that which doth cost me nothing. So David bought the threshingfloor and the oxen for fifty shekels of silver.","and the king said vnto araunah, nay, but i will surely buy it of thee at a price: neither will i offer burnt offerings vnto the lord my god, of that which doeth cost mee nothing. so dauid bought the threshing floore, and the oxen, for fiftie shekels of siluer.","and the king said unto araunah, nay; but i will surely buy it of thee at a price: neither will i offer burnt offerings unto the lord my god of that which doth cost me nothing. so david bought the threshingfloor and the oxen for fifty shekels of silver.",0.1086995864610184,0.1086995864610184,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:1:8,2TH,2Thessalonians,R1,INLIER,0.0081308901430657,Q1,"In flaming fire, taking vengeance on them that know not God, and that obey not the Gospel of our Lorde Iesus Christ,","In flaming fire taking vengeance on them that know not God, and that obey not the gospel of our Lord Jesus Christ:","in flaming fire, taking vengeance on them that know not god, and that obey not the gospel of our lorde iesus christ,","in flaming fire taking vengeance on them that know not god, and that obey not the gospel of our lord jesus christ:",0.008130890143065783,0.008130890143065783,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:3:12,2TH,2Thessalonians,R1,INLIER,0.0214397095554079,Q1,"Now them that are such, we command, and exhort by our Lord Iesus Christ, that with quietnesse they worke, and eat their owne bread.","Now them that are such we command and exhort by our Lord Jesus Christ, that with quietness they work, and eat their own bread.","now them that are such, we command, and exhort by our lord iesus christ, that with quietnesse they worke, and eat their owne bread.","now them that are such we command and exhort by our lord jesus christ, that with quietness they work, and eat their own bread.",0.02143970955540797,0.02143970955540797,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:3:3,2TH,2Thessalonians,R1,INLIER,0.0514859949106134,Q2,"But the Lord is faithfull, who shall stablish you, and keepe you from euill.","But the Lord is faithful, who shall stablish you, and keep you from evil.","but the lord is faithfull, who shall stablish you, and keepe you from euill.","but the lord is faithful, who shall stablish you, and keep you from evil.",0.05148599491061345,0.05148599491061345,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:3:4,2TH,2Thessalonians,R1,INLIER,0.0324886578139662,Q2,"And wee haue confidence in the Lord touching you, that yee both doe, and will doe the things which we command you.","And we have confidence in the Lord touching you, that ye both do and will do the things which we command you.","and wee haue confidence in the lord touching you, that yee both doe, and will doe the things which we command you.","and we have confidence in the lord touching you, that ye both do and will do the things which we command you.",0.03248865781396626,0.03248865781396626,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:1:10,2TH,2Thessalonians,R1,INLIER,0.0845046795597421,Q3,"When hee shall come to bee glorified in his Saints, and to bee admired in all them that beleeue (because our testimony among you was beleeued) in that day.","When he shall come to be glorified in his saints, and to be admired in all them that believe (because our testimony among you was believed) in that day.","when hee shall come to bee glorified in his saints, and to bee admired in all them that beleeue (because our testimony among you was beleeued) in that day.","when he shall come to be glorified in his saints, and to be admired in all them that believe (because our testimony among you was believed) in that day.",0.08450467955974217,0.08450467955974217,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:2:14,2TH,2Thessalonians,R1,INLIER,0.0579063156883451,Q3,"Whereunto he called you by our Gospel, to the obteining of the glorie of the Lord Iesus Christ.","Whereunto he called you by our gospel, to the obtaining of the glory of our Lord Jesus Christ.","whereunto he called you by our gospel, to the obteining of the glorie of the lord iesus christ.","whereunto he called you by our gospel, to the obtaining of the glory of our lord jesus christ.",0.057906315688345145,0.057906315688345145,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:3:10,2TH,2Thessalonians,R1,INLIER,0.1106177020669075,Q4,"For euen when wee were with you, this wee commanded you, that if any would not worke, neither should he eate.","For even when we were with you, this we commanded you, that if any would not work, neither should he eat.","for euen when wee were with you, this wee commanded you, that if any would not worke, neither should he eate.","for even when we were with you, this we commanded you, that if any would not work, neither should he eat.",0.11061770206690758,0.11061770206690758,,R0,R1,0.0,
INLIER_BACKGROUND,2TH:3:2,2TH,2Thessalonians,R1,INLIER,0.1159075622588701,Q4,And that we may bee deliuered from vnreasonable and wicked men: for all men haue not faith.,And that we may be delivered from unreasonable and wicked men: for all men have not faith.,and that we may bee deliuered from vnreasonable and wicked men: for all men haue not faith.,and that we may be delivered from unreasonable and wicked men: for all men have not faith.,0.11590756225887011,0.11590756225887011,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:1:10,2TI,2Timothy,R1,INLIER,0.0213310429044985,Q1,"But is now made manifest by the appearing of our Sauiour Iesus Christ, who hath abolished death, and hath brought life and immortalitie to light, through the Gospel:","But is now made manifest by the appearing of our Saviour Jesus Christ, who hath abolished death, and hath brought life and immortality to light through the gospel:","but is now made manifest by the appearing of our sauiour iesus christ, who hath abolished death, and hath brought life and immortalitie to light, through the gospel:","but is now made manifest by the appearing of our saviour jesus christ, who hath abolished death, and hath brought life and immortality to light through the gospel:",0.0213310429044985,0.0213310429044985,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:1:11,2TI,2Timothy,R1,INLIER,2.220446049250313e-16,Q1,"Whereunto I am appointed a Preacher, and an Apostle, and a teacher of the Gentiles.","Whereunto I am appointed a preacher, and an apostle, and a teacher of the Gentiles.","whereunto i am appointed a preacher, and an apostle, and a teacher of the gentiles.","whereunto i am appointed a preacher, and an apostle, and a teacher of the gentiles.",2.220446049250313e-16,2.220446049250313e-16,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:2:6,2TI,2Timothy,R1,INLIER,0.0474734416378497,Q2,"The husbandman that laboureth, must bee first partaker of the fruites.",The husbandman that laboureth must be first partaker of the fruits.,"the husbandman that laboureth, must bee first partaker of the fruites.",the husbandman that laboureth must be first partaker of the fruits.,0.04747344163784972,0.04747344163784972,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:3:5,2TI,2Timothy,R1,INLIER,0.0434952171517091,Q2,"Hauing a forme of godlinesse, but denying the power thereof: from such turne away.","Having a form of godliness, but denying the power thereof: from such turn away.","hauing a forme of godlinesse, but denying the power thereof: from such turne away.","having a form of godliness, but denying the power thereof: from such turn away.",0.04349521715170912,0.04349521715170912,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:1:12,2TI,2Timothy,R1,INLIER,0.0573388404641493,Q3,"For the which cause I also suffer these things; neuerthelesse, I am not ashamed: for I know whom I haue beleeued, and I am perswaded that he is able to keepe that which I haue committed vnto him against that day.","For the which cause I also suffer these things: nevertheless I am not ashamed: for I know whom I have believed, and am persuaded that he is able to keep that which I have committed unto him against that day.","for the which cause i also suffer these things; neuerthelesse, i am not ashamed: for i know whom i haue beleeued, and i am perswaded that he is able to keepe that which i haue committed vnto him against that day.","for the which cause i also suffer these things: nevertheless i am not ashamed: for i know whom i have believed, and am persuaded that he is able to keep that which i have committed unto him against that day.",0.05733884046414939,0.05733884046414939,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:2:21,2TI,2Timothy,R1,INLIER,0.0711116245331104,Q3,"If a man therefore purge himselfe from these, he shal be a vessell vnto honour, sanctified, and meete for the Masters vse, and prepared vnto euery good worke.","If a man therefore purge himself from these, he shall be a vessel unto honour, sanctified, and meet for the master’s use, and prepared unto every good work.","if a man therefore purge himselfe from these, he shal be a vessell vnto honour, sanctified, and meete for the masters vse, and prepared vnto euery good worke.","if a man therefore purge himself from these, he shall be a vessel unto honour, sanctified, and meet for the master’s use, and prepared unto every good work.",0.07111162453311048,0.07111162453311048,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:1:18,2TI,2Timothy,R1,INLIER,0.1060002132156406,Q4,"The Lord grant vnto him, that he may finde mercie of the Lord in that day: And in how many things hee ministred vnto mee at Ephesus, thou knowest very well.","The Lord grant unto him that he may find mercy of the Lord in that day: and in how many things he ministered unto me at Ephesus, thou knowest very well.","the lord grant vnto him, that he may finde mercie of the lord in that day: and in how many things hee ministred vnto mee at ephesus, thou knowest very well.","the lord grant unto him that he may find mercy of the lord in that day: and in how many things he ministered unto me at ephesus, thou knowest very well.",0.10600021321564068,0.10600021321564068,,R0,R1,0.0,
INLIER_BACKGROUND,2TI:4:17,2TI,2Timothy,R1,INLIER,0.0908669082842035,Q4,"Notwithstanding the Lord stood with me, and strengthened me, that by me the preaching might be fully knowen, and that all the Gentiles might heare: and I was deliuered out of the mouth of the Lyon.","Notwithstanding the Lord stood with me, and strengthened me; that by me the preaching might be fully known, and that all the Gentiles might hear: and I was delivered out of the mouth of the lion.","notwithstanding the lord stood with me, and strengthened me, that by me the preaching might be fully knowen, and that all the gentiles might heare: and i was deliuered out of the mouth of the lyon.","notwithstanding the lord stood with me, and strengthened me; that by me the preaching might be fully known, and that all the gentiles might hear: and i was delivered out of the mouth of the lion.",0.09086690828420352,0.09086690828420352,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:12,3JN,3John,R1,INLIER,0.0212249783414429,Q1,"Demetrius hath good report of all men, and of the trueth it selfe: yea, and we also beare record, and ye know that our record is true.","Demetrius hath good report of all men, and of the truth itself: yea, and we also bear record; and ye know that our record is true.","demetrius hath good report of all men, and of the trueth it selfe: yea, and we also beare record, and ye know that our record is true.","demetrius hath good report of all men, and of the truth itself: yea, and we also bear record; and ye know that our record is true.",0.02122497834144299,0.02122497834144299,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:13,3JN,3John,R1,INLIER,0.0280711419547275,Q1,"I had many things to write, but I will not with inke and pen write vnto thee.","I had many things to write, but I will not with ink and pen write unto thee:","i had many things to write, but i will not with inke and pen write vnto thee.","i had many things to write, but i will not with ink and pen write unto thee:",0.028071141954727596,0.028071141954727596,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:10,3JN,3John,R1,INLIER,0.0482252792081051,Q2,"Wherefore if I come, I will remember his deeds which he doeth, prating against vs with malicious words: and not content therewith, neither doth hee himselfe receiue the brethren, and forbiddeth them that would, and casteth them out of the Church.","Wherefore, if I come, I will remember his deeds which he doeth, prating against us with malicious words: and not content therewith, neither doth he himself receive the brethren, and forbiddeth them that would, and casteth them out of the church.","wherefore if i come, i will remember his deeds which he doeth, prating against vs with malicious words: and not content therewith, neither doth hee himselfe receiue the brethren, and forbiddeth them that would, and casteth them out of the church.","wherefore, if i come, i will remember his deeds which he doeth, prating against us with malicious words: and not content therewith, neither doth he himself receive the brethren, and forbiddeth them that would, and casteth them out of the church.",0.048225279208105154,0.048225279208105154,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:3,3JN,3John,R1,INLIER,0.0415662484282838,Q2,"For I reioyced greatly when the brethren came and testified of the truth that is in thee, euen as thou walkest in the trueth.","For I rejoiced greatly, when the brethren came and testified of the truth that is in thee, even as thou walkest in the truth.","for i reioyced greatly when the brethren came and testified of the truth that is in thee, euen as thou walkest in the trueth.","for i rejoiced greatly, when the brethren came and testified of the truth that is in thee, even as thou walkest in the truth.",0.041566248428283825,0.041566248428283825,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:2,3JN,3John,R1,INLIER,0.0679654247470944,Q3,"Beloued, I wish aboue all things that thou mayest prosper and be in health, euen as thy soule prospereth.","Beloved, I wish above all things that thou mayest prosper and be in health, even as thy soul prospereth.","beloued, i wish aboue all things that thou mayest prosper and be in health, euen as thy soule prospereth.","beloved, i wish above all things that thou mayest prosper and be in health, even as thy soul prospereth.",0.06796542474709444,0.06796542474709444,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:7,3JN,3John,R1,INLIER,0.0599629160473618,Q3,"Because that for his Names sake they went foorth, taking nothing of the Gentiles.","Because that for his name’s sake they went forth, taking nothing of the Gentiles.","because that for his names sake they went foorth, taking nothing of the gentiles.","because that for his name’s sake they went forth, taking nothing of the gentiles.",0.059962916047361814,0.059962916047361814,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:1,3JN,3John,R1,INLIER,0.1338415600236203,Q4,"The Elder vnto the welbeloued Gaius, whom I loue in the trueth:","The elder unto the wellbeloved Gaius, whom I love in the truth.","the elder vnto the welbeloued gaius, whom i loue in the trueth:","the elder unto the wellbeloved gaius, whom i love in the truth.",0.13384156002362035,0.13384156002362035,,R0,R1,0.0,
INLIER_BACKGROUND,3JN:1:6,3JN,3John,R1,INLIER,0.124804614206013,Q4,"Which haue borne witnesse of thy charitie before the Church: whome if thou bring forward on their iourney after a godly sort, thou shalt doe well:","Which have borne witness of thy charity before the church: whom if thou bring forward on their journey after a godly sort, thou shalt do well:","which haue borne witnesse of thy charitie before the church: whome if thou bring forward on their iourney after a godly sort, thou shalt doe well:","which have borne witness of thy charity before the church: whom if thou bring forward on their journey after a godly sort, thou shalt do well:",0.12480461420601308,0.12480461420601308,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:13:3,ACT,Acts,R1,INLIER,0.0037485916859473,Q1,"And when they had fasted and prayed, and laid their handes on them, they sent them away.","And when they had fasted and prayed, and laid their hands on them, they sent them away.","and when they had fasted and prayed, and laid their handes on them, they sent them away.","and when they had fasted and prayed, and laid their hands on them, they sent them away.",0.0037485916859473223,0.0037485916859473223,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:22:5,ACT,Acts,R1,INLIER,0.0230995220627155,Q1,"As also the high Priest doth beare me witnesse, and all the estate of the elders: from whom also I receiued letters vnto the brethren, and went to Damascus, to bring them which were there, bound vnto Hierusalem, for to be punished.","As also the high priest doth bear me witness, and all the estate of the elders: from whom also I received letters unto the brethren, and went to Damascus, to bring them which were there bound unto Jerusalem, for to be punished.","as also the high priest doth beare me witnesse, and all the estate of the elders: from whom also i receiued letters vnto the brethren, and went to damascus, to bring them which were there, bound vnto hierusalem, for to be punished.","as also the high priest doth bear me witness, and all the estate of the elders: from whom also i received letters unto the brethren, and went to damascus, to bring them which were there bound unto jerusalem, for to be punished.",0.023099522062715594,0.023099522062715594,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:12:12,ACT,Acts,R1,INLIER,0.0406829354654829,Q2,"And when he had considered the thing, he came to the house of Mary the mother of Iohn whose sirname was Marke, where many were gathered together praying.","And when he had considered the thing, he came to the house of Mary the mother of John, whose surname was Mark; where many were gathered together praying.","and when he had considered the thing, he came to the house of mary the mother of iohn whose sirname was marke, where many were gathered together praying.","and when he had considered the thing, he came to the house of mary the mother of john, whose surname was mark; where many were gathered together praying.",0.04068293546548296,0.04068293546548296,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:23:35,ACT,Acts,R1,INLIER,0.0539581322129109,Q2,"I will heare thee, said hee, when thine accusers are also come. And hee commanded him to be kept in Herods iudgement hall.","I will hear thee, said he, when thine accusers are also come. And he commanded him to be kept in Herod’s judgment hall.","i will heare thee, said hee, when thine accusers are also come. and hee commanded him to be kept in herods iudgement hall.","i will hear thee, said he, when thine accusers are also come. and he commanded him to be kept in herod’s judgment hall.",0.0539581322129109,0.0539581322129109,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:17:28,ACT,Acts,R1,INLIER,0.0642351551676281,Q3,"For in him we liue, and mooue, and haue our being, as certaine also of your owne Poets haue said, For we are also his offspring.","For in him we live, and move, and have our being; as certain also of your own poets have said, For we are also his offspring.","for in him we liue, and mooue, and haue our being, as certaine also of your owne poets haue said, for we are also his offspring.","for in him we live, and move, and have our being; as certain also of your own poets have said, for we are also his offspring.",0.06423515516762812,0.06423515516762812,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:7:20,ACT,Acts,R1,INLIER,0.0808282722312833,Q3,"In which time Moses was borne, and was exceeding faire, and nourished vp in his fathers house three moneths:","In which time Moses was born, and was exceeding fair, and nourished up in his father’s house three months:","in which time moses was borne, and was exceeding faire, and nourished vp in his fathers house three moneths:","in which time moses was born, and was exceeding fair, and nourished up in his father’s house three months:",0.0808282722312833,0.0808282722312833,,R0,R1,0.0,
INLIER_BACKGROUND,ACT:13:30,ACT,Acts,R1,INLIER,0.1072264453260853,Q4,But God raised him fr&#333; the dead:,But God raised him from the dead:,but god raised him fr&#333; the dead:,but god raised him from the dead:,0.10722644532608538,0.10722644532608538,,R0,R1,0.0,
